pts,elo_i,opp_pts,elo_n
122.00,1529.2271,119,1530.8423
119.00,1360.4833,122,1358.868
109.00,1404.6346,118,1394.9122
118.00,1504.9542,109,1514.6766
109.00,1537.5488,102,1551.0443
102.00,1588.8796,109,1575.3842
119.00,1509.505,91,1512.4412
91.00,1213.7223,119,1210.7861
108.00,1358.1138,115,1352.561
115.00,1560.3256,108,1565.8783
85.00,1487.0553,111,1472.0463
111.00,1656.2795,85,1671.2886
139.00,1374.6605,132,1381.0367
132.00,1404.4102,139,1398.0339
110.00,1544.343,109,1545.3711
109.00,1352.2405,110,1351.2124
115.00,1328.1989,114,1334.3345
114.00,1358.868,115,1352.7324
127.00,1560.2969,122,1569.249
122.00,1530.8423,127,1521.8901
121.00,1362.1221,118,1366.4137
118.00,1394.9122,121,1390.6206
105.00,1463.91,108,1460.735
108.00,1499.1235,105,1502.2986
96.00,1551.0443,104,1541.6312
104.00,1441.1279,96,1450.541
104.00,1472.0463,119,1466.293
119.00,1565.8783,104,1571.6316
127.00,1514.6766,99,1532.5703
99.00,1575.3842,127,1557.4905
103.00,1210.7861,112,1207.1174
112.00,1329.256,103,1332.9247
107.00,1397.7009,124,1374.583
124.00,1352.561,107,1375.679
126.00,1314.3,109,1327.3746
109.00,1384.3479,126,1371.2733
133.00,1334.3345,131,1345.3595
131.00,1545.3711,133,1534.3461
130.00,1398.0339,118,1412.8676
118.00,1569.249,130,1554.4154
84.00,1451.1641,103,1435.3589
103.00,1351.2124,84,1367.0176
101.00,1381.0367,121,1368.6973
121.00,1352.7324,101,1365.0719
94.00,1512.4412,118,1506.7665
118.00,1671.2886,94,1676.9633
106.00,1327.3746,97,1335.0013
97.00,1365.0719,106,1357.4452
115.00,1502.2986,120,1492.635
120.00,1506.7665,115,1516.4301
88.00,1541.6312,90,1533.0725
90.00,1450.541,88,1459.0997
116.00,1571.6316,111,1573.7118
111.00,1207.1174,116,1205.0372
107.00,1676.9633,106,1679.4684
106.00,1460.735,107,1458.2299
109.00,1557.4905,114,1542.0364
114.00,1366.4137,109,1381.8678
132.00,1375.679,115,1385.3949
115.00,1374.583,132,1364.8671
114.00,1381.8678,102,1392.548
102.00,1459.0997,114,1448.4196
99.00,1542.0364,106,1524.3993
106.00,1174.2583,99,1191.8954
122.00,1364.8671,133,1360.3386
133.00,1466.293,122,1470.8214
106.00,1345.3595,123,1330.1689
123.00,1435.3589,106,1450.5494
115.00,1335.0013,104,1343.0927
104.00,1357.4452,115,1349.3539
104.00,1371.2733,115,1367.9932
115.00,1534.3461,104,1537.6262
127.00,1412.8676,149,1407.0173
149.00,1554.4154,127,1560.2656
122.00,1679.4684,88,1689.1077
88.00,1573.7118,122,1564.0725
111.00,1470.8214,119,1462.223
119.00,1385.3949,111,1393.9933
101.00,1390.6206,119,1379.0513
119.00,1360.3386,101,1371.908
125.00,1521.8901,119,1527.5422
119.00,1343.0927,125,1337.4406
114.00,1349.3539,110,1353.907
110.00,1367.0176,114,1362.4645
125.00,1392.548,116,1403.4495
116.00,1524.3993,125,1513.4978
109.00,1492.635,113,1482.6777
113.00,1448.4196,109,1458.3768
88.00,1564.0725,107,1552.0282
107.00,1533.0725,88,1545.1168
114.00,1516.4301,105,1520.2347
105.00,1205.0372,114,1201.2325
109.00,1532.5703,118,1523.7355
118.00,1458.2299,109,1467.0647
137.00,1332.9247,125,1342.0907
125.00,1371.908,137,1362.7419
133.00,1462.223,119,1468.0199
119.00,1379.0513,133,1373.2544
142.00,1407.0173,138,1413.8898
138.00,1330.1689,142,1323.2965
120.00,1537.6262,109,1540.5588
109.00,1353.907,120,1350.9744
114.00,1337.4406,111,1345.9244
111.00,1367.9932,114,1359.5093
102.00,1450.5494,113,1446.2083
113.00,1560.2656,102,1564.6068
111.00,1191.8954,106,1201.9572
106.00,1201.2325,111,1191.1708
96.00,1545.1168,103,1542.3422
103.00,1689.1077,96,1691.8823
114.00,1513.4978,97,1523.5548
97.00,1520.2347,114,1510.1777
120.00,1393.9933,116,1397.8334
116.00,1373.2544,120,1369.4143
109.00,1446.2083,105,1452.9155
105.00,1362.4645,109,1355.7572
114.00,1359.5093,121,1354.0273
121.00,1564.6068,114,1570.0887
123.00,1413.8898,128,1411.1708
128.00,1527.5422,123,1530.2612
88.00,1403.4495,124,1392.4771
124.00,1691.8823,88,1702.8547
103.00,1523.7355,112,1516.002
112.00,1482.6777,103,1490.4113
108.00,1510.1777,97,1514.5522
97.00,1201.9572,108,1197.5826
83.00,1191.1708,108,1189.2177
108.00,1542.3422,83,1544.2953
108.00,1467.0647,110,1460.1692
110.00,1458.3768,108,1465.2723
125.00,1552.0282,113,1555.146
113.00,1369.4143,125,1366.2965
101.00,1468.0199,146,1437.9373
146.00,1362.7419,101,1392.8246
106.00,1368.6973,109,1360.3939
109.00,1345.9244,106,1354.2278
118.00,1355.7572,117,1360.8502
117.00,1323.2965,118,1318.2035
111.00,1452.9155,116,1449.8136
116.00,1540.5588,111,1543.6608
128.00,1570.0887,118,1576.4366
118.00,1350.9744,128,1344.6265
140.00,1411.1708,144,1408.7948
144.00,1530.2612,140,1532.6372
118.00,1543.6608,119,1534.8097
119.00,1354.0273,118,1362.8784
89.00,1576.4366,98,1554.0356
98.00,1360.8502,89,1383.2512
119.00,1514.5522,116,1521.224
116.00,1465.2723,119,1458.6006
103.00,1197.5826,135,1194.5216
135.00,1702.8547,103,1705.9158
102.00,1392.4771,118,1388.0291
118.00,1544.2953,102,1548.7433
109.00,1366.2965,102,1371.3241
102.00,1342.0907,109,1337.0631
110.00,1460.1692,95,1470.3945
95.00,1490.4113,110,1480.1859
115.00,1523.5548,130,1515.7787
130.00,1555.146,115,1562.9221
120.00,1449.8136,125,1441.9386
125.00,1318.2035,120,1326.0785
114.00,1480.1859,118,1463.6853
118.00,1194.5216,114,1211.0222
109.00,1548.7433,104,1550.88
104.00,1189.2177,109,1187.0809
114.00,1516.002,119,1514.1903
119.00,1705.9158,114,1707.7274
117.00,1371.3241,133,1366.8304
133.00,1521.224,117,1525.7177
126.00,1337.0631,130,1333.8043
130.00,1392.8246,126,1396.0834
99.00,1437.9373,129,1409.35
129.00,1458.6006,99,1487.1879
111.00,1362.8784,116,1358.136
116.00,1360.3939,111,1365.1364
128.00,1383.2512,120,1401.575
120.00,1532.6372,128,1514.3135
114.00,1333.8043,136,1323.5742
136.00,1562.9221,114,1573.1522
115.00,1397.8334,116,1394.0543
116.00,1515.7787,115,1519.5577
113.00,1211.0222,120,1206.6226
120.00,1463.6853,113,1468.085
114.00,1470.3945,115,1468.5483
115.00,1550.88,114,1552.7262
125.00,1187.0809,109,1205.4852
109.00,1366.8304,125,1348.4261
104.00,1573.1522,118,1552.1088
118.00,1514.1903,104,1535.2338
116.00,1525.7177,112,1529.254
112.00,1487.1879,116,1483.6515
128.00,1707.7274,112,1713.2155
112.00,1396.0834,128,1390.5953
109.00,1394.0543,103,1405.3002
103.00,1409.35,109,1398.1041
105.00,1365.1364,109,1357.2676
109.00,1401.575,105,1409.4437
121.00,1408.7948,126,1402.4161
126.00,1534.8097,121,1541.1884
131.00,1514.3135,132,1509.1857
132.00,1344.6265,131,1349.7543
114.00,1358.136,126,1350.2384
126.00,1554.0356,114,1561.9332
122.00,1388.0291,115,1402.5393
115.00,1468.085,122,1453.5747
94.00,1206.6226,120,1200.0436
120.00,1348.4261,94,1355.0051
108.00,1519.5577,94,1526.3375
94.00,1468.5483,108,1461.7686
105.00,1323.5742,118,1315.8215
118.00,1535.2338,105,1542.9865
118.00,1483.6515,128,1474.0854
128.00,1405.3002,118,1414.8662
96.00,1398.1041,104,1394.6224
104.00,1713.2155,96,1716.6971
120.00,1409.4437,100,1428.3557
100.00,1350.2384,120,1331.3264
121.00,1453.5747,119,1459.3076
119.00,1402.5393,121,1396.8064
125.00,1552.7262,112,1565.3894
112.00,1461.7686,125,1449.1053
116.00,1474.0854,124,1469.8877
124.00,1552.1088,116,1556.3065
125.00,1716.6971,97,1731.3441
97.00,1529.254,125,1514.6071
123.00,1315.8215,105,1321.807
105.00,1205.4852,123,1199.4998
135.00,1390.5953,128,1400.6903
128.00,1542.9865,135,1532.8915
107.00,1326.0785,120,1319.1407
120.00,1561.9332,107,1568.871
121.00,1541.1884,107,1550.265
107.00,1354.2278,121,1345.1511
125.00,1402.4161,121,1407.1329
121.00,1428.3557,125,1423.6389
124.00,1509.1857,119,1511.411
119.00,1357.2676,124,1355.0422
91.00,1200.0436,109,1189.6464
109.00,1394.6224,91,1405.0197
99.00,1441.9386,102,1436.5181
102.00,1550.265,99,1555.6855
114.00,1556.3065,107,1564.8124
107.00,1459.3076,114,1450.8018
107.00,1405.0197,118,1403.7201
118.00,1731.3441,107,1732.6437
109.00,1526.3375,126,1499.131
126.00,1414.8662,109,1442.0728
113.00,1321.807,119,1320.0364
119.00,1532.8915,113,1534.6621
97.00,1436.5181,106,1425.8682
106.00,1511.411,97,1522.0609
130.00,1407.1329,133,1402.3866
133.00,1349.7543,130,1354.5006
133.00,1568.871,103,1572.897
103.00,1319.1407,133,1315.1147
107.00,1320.0364,118,1314.9137
118.00,1396.8064,107,1401.9291
96.00,1564.8124,116,1548.7367
116.00,1469.8877,96,1485.9634
105.00,1355.0051,125,1341.1821
125.00,1499.131,105,1512.954
117.00,1403.7201,115,1411.3511
115.00,1449.1053,117,1441.4744
104.00,1442.0728,139,1438.5107
139.00,1732.6437,104,1736.2057
101.00,1199.4998,123,1195.2638
123.00,1400.6903,101,1404.9263
144.00,1355.0422,137,1365.6254
137.00,1522.0609,144,1511.4778
112.00,1345.1511,110,1347.962
110.00,1315.1147,112,1312.3038
115.00,1425.8682,126,1417.741
126.00,1402.3866,115,1410.5138
108.00,1354.5006,134,1344.9777
134.00,1423.6389,108,1433.1619
117.00,1555.6855,113,1559.4624
113.00,1331.3264,117,1327.5496
129.00,1344.9777,115,1353.6643
115.00,1347.962,129,1339.2754
109.00,1559.4624,112,1555.9534
112.00,1572.897,109,1576.406
127.00,1511.4778,114,1515.4794
114.00,1365.6254,127,1361.6238
114.00,1450.8018,97,1455.8436
97.00,1314.9137,114,1309.8718
136.00,1485.9634,129,1489.7389
129.00,1401.9291,136,1398.1536
122.00,1189.6464,127,1185.9513
127.00,1441.4744,122,1445.1694
121.00,1404.9263,145,1398.7784
145.00,1548.7367,121,1554.8845
135.00,1736.2057,111,1737.6652
111.00,1341.1821,135,1339.7227
94.00,1534.6621,108,1515.7041
108.00,1514.6071,94,1533.5651
142.00,1312.3038,120,1337.7656
120.00,1327.5496,142,1302.0878
117.00,1185.9513,134,1182.6182
134.00,1398.1536,117,1401.4867
124.00,1533.5651,117,1542.3402
117.00,1445.1694,124,1436.3943
113.00,1512.954,102,1515.5901
102.00,1309.8718,113,1307.2357
129.00,1565.3894,114,1575.7506
114.00,1398.7784,129,1388.4172
112.00,1554.8845,107,1560.8374
107.00,1411.3511,112,1405.3982
115.00,1337.7656,122,1334.1989
122.00,1433.1619,115,1436.7286
116.00,1515.4794,127,1501.8556
127.00,1353.6643,116,1367.2881
113.00,1417.741,115,1412.6276
115.00,1302.0878,113,1307.2012
105.00,1401.4867,106,1396.4331
106.00,1436.3943,105,1441.4479
104.00,1455.8436,110,1446.932
110.00,1515.5901,104,1524.5017
111.00,1737.6652,99,1743.8896
99.00,1489.7389,111,1483.5144
90.00,1195.2638,107,1193.8943
107.00,1560.8374,90,1562.2069
121.00,1339.7227,131,1336.8397
131.00,1515.7041,121,1518.587
122.00,1410.5138,112,1422.9141
112.00,1361.6238,122,1349.2235
118.00,1334.1989,111,1348.6515
111.00,1412.6276,118,1398.1749
110.00,1555.9534,113,1548.4327
113.00,1367.2881,110,1374.8087
125.00,1576.406,123,1578.7389
123.00,1307.2012,125,1304.8683
136.00,1339.2754,128,1358.1088
128.00,1501.8556,136,1483.0222
98.00,1575.7506,94,1576.989
94.00,1336.8397,98,1335.6013
103.00,1518.587,127,1514.6493
127.00,1743.8896,103,1747.8274
131.00,1562.2069,118,1565.5446
118.00,1182.6182,131,1179.2805
122.00,1307.2357,128,1304.5505
128.00,1441.4479,122,1444.1331
95.00,1446.932,109,1440.9722
109.00,1524.5017,95,1530.4615
103.00,1514.6493,111,1499.1392
111.00,1438.5107,103,1454.0209
128.00,1396.4331,116,1412.2434
116.00,1388.4172,128,1372.6069
127.00,1436.7286,130,1430.4672
130.00,1304.8683,127,1311.1298
133.00,1335.6013,132,1343.0045
132.00,1440.9722,133,1433.569
113.00,1454.0209,128,1446.1687
128.00,1483.5144,113,1491.3666
97.00,1565.5446,112,1561.9305
112.00,1747.8274,97,1751.4414
120.00,1499.1392,104,1502.6665
104.00,1304.5505,120,1301.0232
115.00,1542.3402,90,1557.1725
90.00,1576.989,115,1562.1567
109.00,1412.2434,105,1420.8666
105.00,1405.3982,109,1396.775
122.00,1548.4327,98,1554.3738
98.00,1398.1749,122,1392.2339
128.00,1349.2235,131,1346.583
131.00,1422.9141,128,1425.5546
106.00,1348.6515,139,1343.8265
139.00,1578.7389,106,1583.5638
113.00,1179.2805,116,1179.1318
116.00,1751.4414,113,1751.5901
128.00,1425.5546,119,1436.4824
119.00,1358.1088,128,1347.1809
110.00,1374.8087,114,1371.5483
114.00,1430.4672,110,1433.7275
130.00,1562.1567,103,1568.1174
103.00,1396.775,130,1390.8143
117.00,1343.0045,111,1347.2589
111.00,1301.0232,117,1296.7688
108.00,1751.5901,95,1756.4767
95.00,1444.1331,108,1439.2465
105.00,1420.8666,104,1428.881
104.00,1561.9305,105,1553.9161
116.00,1530.4615,121,1525.1716
121.00,1502.6665,116,1507.9565
111.00,1372.6069,110,1379.4679
110.00,1446.1687,111,1439.3077
95.00,1392.2339,83,1406.2866
83.00,1346.583,95,1332.5303
113.00,1347.1809,118,1344.1046
118.00,1436.4824,113,1439.5587
158.00,1311.1298,153,1316.5299
153.00,1343.8265,158,1338.4264
97.00,1583.5638,98,1577.4531
98.00,1554.3738,97,1560.4845
129.00,1483.0222,125,1485.4932
125.00,1371.5483,129,1369.0774
120.00,1179.1318,109,1186.9608
109.00,1193.8943,120,1186.0653
99.00,1439.3077,105,1436.5455
105.00,1568.1174,99,1570.8796
104.00,1491.3666,112,1486.1763
112.00,1525.1716,104,1530.3619
121.00,1507.9565,115,1511.699
115.00,1439.2465,121,1435.504
121.00,1379.4679,109,1394.4525
109.00,1553.9161,121,1538.9315
109.00,1390.8143,103,1397.0011
103.00,1433.569,109,1427.3822
112.00,1332.5303,127,1319.1261
127.00,1433.7275,112,1447.1317
142.00,1369.0774,129,1376.374
129.00,1344.1046,142,1336.808
124.00,1560.4845,112,1566.8271
112.00,1316.5299,124,1310.1873
112.00,1347.2589,122,1342.5455
122.00,1428.881,112,1433.5944
110.00,1486.1763,116,1476.7928
116.00,1530.3619,110,1539.7454
104.00,1186.0653,100,1201.5504
100.00,1435.504,104,1420.0189
108.00,1570.8796,117,1563.4337
117.00,1538.9315,108,1546.3774
117.00,1427.3822,108,1446.2172
108.00,1557.1725,117,1538.3375
135.00,1436.5455,121,1440.8831
121.00,1296.7688,135,1292.4313
142.00,1338.4264,141,1344.0237
141.00,1336.808,142,1331.2107
122.00,1439.5587,127,1433.2111
127.00,1566.8271,122,1573.1748
123.00,1447.1317,121,1450.928
121.00,1485.4932,123,1481.6969
106.00,1406.2866,108,1404.9088
108.00,1577.4531,106,1578.8309
104.00,1756.4767,99,1757.1488
99.00,1394.4525,104,1393.7804
98.00,1292.4313,114,1266.6754
114.00,1186.9608,98,1212.7167
118.00,1573.1748,105,1575.376
105.00,1319.1261,118,1316.9249
103.00,1757.1488,110,1745.6589
110.00,1563.4337,103,1574.9236
124.00,1511.699,113,1516.0305
113.00,1201.5504,124,1197.2189
108.00,1420.0189,114,1412.7993
114.00,1538.3375,108,1545.5571
107.00,1446.2172,95,1467.274
95.00,1546.3774,107,1525.3206
114.00,1393.7804,99,1420.7565
99.00,1539.7454,114,1512.7693
96.00,1212.7167,106,1210.5574
106.00,1440.8831,96,1443.0424
112.00,1397.0011,134,1378.1692
134.00,1476.7928,112,1495.6248
127.00,1310.1873,146,1290.355
146.00,1344.0237,127,1363.856
112.00,1331.2107,122,1329.2767
122.00,1578.8309,112,1580.7649
132.00,1450.928,120,1468.5966
120.00,1481.6969,132,1464.0283
98.00,1545.5571,139,1516.8114
139.00,1433.5944,98,1462.3401
118.00,1512.7693,120,1506.6289
120.00,1342.5455,118,1348.6859
116.00,1329.2767,113,1337.8541
113.00,1363.856,116,1355.2786
122.00,1575.376,113,1578.1622
113.00,1404.9088,122,1402.1226
136.00,1266.6754,118,1287.9052
118.00,1467.274,136,1446.0443
115.00,1443.0424,91,1458.5504
91.00,1495.6248,115,1480.1167
97.00,1412.7993,130,1397.7186
130.00,1420.7565,97,1435.8372
108.00,1480.1167,124,1452.8156
124.00,1348.6859,108,1375.9871
92.00,1516.8114,116,1507.3236
116.00,1574.9236,92,1584.4114
107.00,1197.2189,119,1191.488
119.00,1462.3401,107,1468.0709
116.00,1210.5574,109,1233.6198
109.00,1525.3206,116,1502.2582
133.00,1397.7186,129,1403.8165
129.00,1287.9052,133,1281.8073
98.00,1435.8372,111,1425.4226
111.00,1378.1692,98,1388.5837
106.00,1578.1622,95,1585.5867
95.00,1580.7649,106,1573.3405
132.00,1468.5966,127,1471.3202
127.00,1355.2786,132,1352.5549
129.00,1290.355,120,1297.634
120.00,1316.9249,129,1309.6459
99.00,1507.3236,111,1501.9187
111.00,1584.4114,99,1589.8163
127.00,1468.0709,136,1458.6187
136.00,1375.9871,127,1385.4393
108.00,1506.6289,103,1517.5565
103.00,1745.6589,108,1734.7313
115.00,1446.0443,121,1441.1703
121.00,1458.5504,115,1463.4244
107.00,1403.8165,116,1396.8818
116.00,1388.5837,107,1395.5184
132.00,1376.374,157,1366.5461
157.00,1433.2111,132,1443.0389
122.00,1309.6459,142,1298.1376
142.00,1297.634,122,1309.1423
129.00,1464.0283,111,1480.4866
111.00,1585.5867,129,1569.1284
101.00,1516.0305,108,1508.8872
108.00,1458.6187,101,1465.762
117.00,1452.8156,104,1466.7817
104.00,1589.8163,117,1575.8501
103.00,1191.488,115,1183.5226
115.00,1385.4393,103,1393.4048
110.00,1502.2582,100,1506.441
100.00,1396.8818,110,1392.699
125.00,1501.9187,113,1529.5657
113.00,1734.7313,125,1707.0844
122.00,1281.8073,112,1287.3516
112.00,1233.6198,122,1228.0754
124.00,1425.4226,121,1429.4144
121.00,1441.1703,124,1437.1785
126.00,1573.3405,103,1581.8112
103.00,1298.1376,126,1289.6669
114.00,1366.5461,117,1362.3278
117.00,1337.8541,114,1342.0725
131.00,1569.1284,121,1571.4329
121.00,1352.5549,131,1350.2505
139.00,1480.4866,121,1499.3751
121.00,1443.0389,139,1424.1504
123.00,1402.1226,132,1392.6387
132.00,1309.1423,123,1318.6262
113.00,1393.4048,102,1401.9244
102.00,1228.0754,113,1219.5558
99.00,1437.1785,113,1432.8157
113.00,1575.8501,99,1580.2129
103.00,1395.5184,108,1385.3796
108.00,1183.5226,103,1193.6614
82.00,1506.441,115,1491.5728
115.00,1517.5565,82,1532.4248
130.00,1465.762,125,1476.8098
125.00,1508.8872,130,1497.8394
111.00,1529.5657,119,1522.8929
119.00,1707.0844,111,1713.7571
127.00,1392.6387,118,1404.5195
118.00,1350.2505,127,1338.3696
130.00,1571.4329,119,1573.9822
119.00,1362.3278,130,1359.7784
104.00,1471.3202,122,1458.9124
122.00,1424.1504,104,1436.5582
109.00,1193.6614,113,1192.4247
113.00,1432.8157,109,1434.0524
104.00,1491.5728,112,1484.8341
112.00,1466.7817,104,1473.5204
110.00,1385.3796,92,1407.6083
92.00,1401.9244,110,1379.6958
106.00,1463.4244,99,1467.4561
99.00,1392.699,106,1388.6674
120.00,1289.6669,133,1276.0367
133.00,1359.7784,120,1373.4086
120.00,1342.0725,116,1351.9116
116.00,1581.8112,120,1571.972
109.00,1318.6262,123,1316.3329
123.00,1573.9822,109,1576.2755
120.00,1436.5582,122,1433.646
122.00,1458.9124,120,1461.8246
91.00,1407.6083,85,1423.9788
85.00,1580.2129,91,1563.8424
131.00,1532.4248,123,1544.705
123.00,1522.8929,131,1510.6128
122.00,1429.4144,121,1436.4589
121.00,1713.7571,122,1706.7126
124.00,1571.972,123,1574.2848
123.00,1338.3696,124,1336.0569
112.00,1476.8098,111,1480.661
111.00,1563.8424,112,1559.9912
117.00,1434.0524,125,1428.9977
125.00,1473.5204,117,1478.5751
111.00,1388.6674,105,1390.8971
105.00,1219.5558,111,1217.326
106.00,1484.8341,111,1475.7781
111.00,1510.6128,106,1519.6688
127.00,1379.6958,147,1373.5117
147.00,1497.8394,127,1504.0234
135.00,1287.3516,128,1297.3379
128.00,1436.4589,135,1426.4725
99.00,1706.7126,111,1688.6331
111.00,1467.4561,99,1485.5356
120.00,1276.0367,132,1269.0551
132.00,1499.3751,120,1506.3568
109.00,1433.646,120,1429.988
120.00,1576.2755,109,1579.9335
115.00,1574.2848,104,1584.7966
104.00,1461.8246,115,1451.3127
128.00,1316.3329,116,1327.4684
116.00,1404.5195,128,1393.384
112.00,1504.0234,124,1493.4338
124.00,1428.9977,112,1439.5873
129.00,1217.326,132,1211.3181
132.00,1297.3379,129,1303.3458
121.00,1480.661,138,1473.9324
138.00,1559.9912,121,1566.7198
114.00,1192.4247,103,1207.6776
103.00,1390.8971,114,1375.6442
114.00,1519.6688,107,1523.2753
107.00,1426.4725,114,1422.8661
125.00,1451.3127,135,1445.947
135.00,1506.3568,125,1511.7225
135.00,1478.5751,110,1486.3151
110.00,1373.5117,135,1365.7717
113.00,1303.3458,110,1309.0259
110.00,1207.6776,113,1201.9976
111.00,1566.7198,116,1557.1841
116.00,1375.6442,111,1385.1799
101.00,1475.7781,98,1480.7465
98.00,1544.705,101,1539.7366
108.00,1439.5873,120,1433.5361
120.00,1493.4338,108,1499.485
132.00,1485.5356,114,1497.4712
114.00,1523.2753,132,1511.3397
119.00,1422.8661,106,1431.0734
106.00,1423.9788,119,1415.7715
143.00,1269.0551,136,1277.603
136.00,1373.4086,143,1364.8606
103.00,1393.384,109,1387.2299
109.00,1351.9116,103,1358.0658
109.00,1429.988,123,1419.5944
123.00,1584.7966,109,1595.1903
115.00,1511.7225,129,1494.6509
129.00,1327.4684,115,1344.54
110.00,1579.9335,106,1584.4397
106.00,1595.1903,110,1590.6841
114.00,1309.0259,112,1313.7335
112.00,1201.9976,114,1197.2899
117.00,1387.2299,110,1394.4105
110.00,1445.947,117,1438.7664
117.00,1336.0569,124,1334.5505
124.00,1590.6841,117,1592.1904
126.00,1499.485,112,1513.9985
112.00,1433.5361,126,1419.0226
99.00,1557.1841,100,1553.4856
100.00,1480.7465,99,1484.4449
131.00,1419.5944,149,1394.9451
149.00,1364.8606,131,1389.5099
118.00,1334.5505,132,1328.0526
132.00,1394.4105,118,1400.9084
112.00,1539.7366,101,1545.1417
101.00,1473.9324,112,1468.5272
110.00,1328.0526,129,1319.9315
129.00,1584.4397,110,1592.5608
105.00,1494.6509,128,1474.0851
128.00,1358.0658,105,1378.6316
128.00,1277.603,122,1291.9802
122.00,1389.5099,128,1375.1327
138.00,1592.1904,122,1594.8099
122.00,1344.54,138,1341.9205
95.00,1553.4856,105,1544.2589
105.00,1484.4449,95,1493.6716
107.00,1513.9985,119,1493.1964
119.00,1419.0226,107,1439.8247
118.00,1400.9084,120,1395.9167
120.00,1291.9802,118,1296.9719
122.00,1394.9451,115,1408.1765
115.00,1438.7664,122,1425.5349
127.00,1592.5608,126,1594.6952
126.00,1341.9205,127,1339.7861
112.00,1594.8099,130,1578.3999
130.00,1474.0851,112,1490.4951
113.00,1468.5272,104,1485.175
104.00,1545.1417,113,1528.4939
96.00,1415.7715,107,1410.5494
107.00,1688.6331,96,1693.8551
118.00,1339.7861,120,1336.2747
120.00,1319.9315,118,1323.443
118.00,1378.6316,104,1389.0983
104.00,1425.5349,118,1415.0682
128.00,1375.1327,120,1387.8876
120.00,1578.3999,128,1565.645
129.00,1296.9719,137,1294.6805
137.00,1490.4951,129,1492.7865
110.00,1528.4939,95,1544.8774
95.00,1485.175,110,1468.7915
111.00,1439.8247,103,1447.4098
103.00,1493.1964,111,1485.6113
106.00,1544.2589,98,1549.0546
98.00,1493.6716,106,1488.876
130.00,1389.0983,117,1397.2217
